STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
25,025,030400,3,978,+42.363773,-071.054915
25,025,030400,4,1558,+42.362374,-071.052619
25,025,030500,1,823,+42.366589,-071.050721
25,025,030500,2,1067,+42.365248,-071.052051
25,025,030500,3,825,+42.366718,-071.052801
25,025,040100,1,1052,+42.373804,-071.059557
25,025,040100,2,1308,+42.373804,-071.062181
25,025,040200,1,636,+42.378140,-071.055143
25,025,040200,2,958,+42.376417,-071.058615
25,025,040300,1,774,+42.379307,-071.060607
25,025,040300,2,1486,+42.377279,-071.062210
25,025,040300,3,739,+42.379222,-071.063108
25,025,040300,4,699,+42.380490,-071.063908
25,025,040300,5,827,+42.379047,-071.066179
25,025,040401,1,1957,+42.377705,-071.067906
25,025,040401,2,965,+42.374624,-071.064399
25,025,040600,1,1760,+42.382765,-071.073122
25,025,040600,2,1923,+42.381213,-071.067958
25,025,040801,1,1190,+42.378411,-071.057962
25,025,040801,2,765,+42.380161,-071.056567
25,025,040801,3,2081,+42.375381,-071.051746
25,025,050101,1,1643,+42.381636,-071.036778
25,025,050101,2,1389,+42.381454,-071.040375
25,025,050101,3,1885,+42.379793,-071.036455
25,025,050200,1,2140,+42.378169,-071.037434
25,025,050200,2,1238,+42.376480,-071.037422
25,025,050200,3,788,+42.378500,-071.032312
25,025,050200,4,1031,+42.377774,-071.031489
25,025,050300,1,1475,+42.372311,-071.041628
25,025,050300,2,777,+42.370751,-071.042277
25,025,050300,3,1006,+42.368479,-071.041106
25,025,050400,1,603,+42.369613,-071.039648
25,025,050400,2,1769,+42.367618,-071.037190
25,025,050500,1,2174,+42.370086,-071.033633
25,025,050500,2,0,+42.371668,-071.030209
25,025,050600,1,1162,+42.372536,-071.036852
25,025,050600,2,912,+42.370822,-071.037649
25,025,050700,1,1766,+42.374427,-071.035412
25,025,050700,2,1341,+42.376311,-071.034106
25,025,050700,3,1413,+42.375915,-071.031720
25,025,050901,1,1421,+42.379950,-071.027155
25,025,050901,2,1860,+42.380110,-071.030842
25,025,050901,3,961,+42.381908,-071.032143
25,025,051000,1,2134,+42.382885,-071.015740
25,025,051000,2,1055,+42.387331,-071.012762
25,025,051000,3,1128,+42.384173,-071.018357
25,025,051101,1,1803,+42.388205,-071.004681
25,025,051101,2,1831,+42.391050,-071.008899
25,025,051101,3,1727,+42.384749,-071.002333
25,025,051101,4,1099,+42.390656,-071.001610
25,025,051200,1,833,+42.366059,-071.038665
25,025,051200,2,1703,+42.366399,-071.032443
25,025,051200,3,918,+42.365555,-071.034195
25,025,060101,1,1171,+42.336987,-071.027601
25,025,060101,2,667,+42.333604,-071.028474
25,025,060101,3,1067,+42.334835,-071.027813
25,025,060101,4,768,+42.332572,-071.029255
25,025,060200,1,996,+42.334194,-071.031995
25,025,060200,2,1332,+42.331599,-071.033337
25,025,060301,1,1491,+42.333226,-071.036509
25,025,060301,2,810,+42.330939,-071.036201
25,025,060301,3,1308,+42.334724,-071.037440
25,025,060400,1,1139,+42.333585,-071.042830
25,025,060400,2,1152,+42.332245,-071.039544
25,025,060400,3,1014,+42.331037,-071.040314
25,025,060400,4,1224,+42.331375,-071.044988
25,025,060400,5,666,+42.334361,-071.045444
25,025,060501,1,886,+42.336605,-071.035569
25,025,060501,2,936,+42.336455,-071.039591
25,025,060501,3,1162,+42.336955,-071.041306
25,025,060501,4,840,+42.337111,-071.031465
25,025,060501,5,909,+42.337333,-071.045130
25,025,060601,1,2006,+42.339284,-071.049006
25,025,060602,1,331,+42.342621,-071.044998
25,025,060603,1,1502,+42.348441,-071.040101
25,025,060604,1,1814,+42.352494,-071.043811
25,025,060604,2,989,+42.350854,-071.047999
25,025,060700,1,997,+42.339256,-071.053739
25,025,060700,2,692,+42.337611,-071.054817
25,025,060800,1,733,+42.335184,-071.048223
25,025,060800,2,960,+42.334823,-071.051243
25,025,060800,3,1243,+42.337173,-071.050076
25,025,060800,4,1923,+42.334895,-071.053187
25,025,061000,1,1170,+42.332715,-071.048705
25,025,061000,2,535,+42.330872,-071.048920
25,025,061000,3,711,+42.330614,-071.052073
25,025,061101,1,682,+42.327935,-071.054440
25,025,061101,2,2028,+42.325853,-071.054000
25,025,061201,1,2013,+42.330351,-071.055642
25,025,061202,1,0,+42.338752,-071.062508
25,025,061203,1,2686,+42.341739,-071.055153
25,025,061204,1,937,+42.347191,-071.049970
25,025,070102,1,897,+42.356046,-071.061290
25,025,070102,2,2202,+42.354087,-071.063101
25,025,070102,3,588,+42.352691,-071.063836
25,025,070103,1,751,+42.348748,-071.060295
25,025,070104,1,890,+42.351633,-071.056179
25,025,070104,2,610,+42.355744,-071.055566
25,025,070104,3,1362,+42.354761,-071.060414
25,025,070201,1,932,+42.348119,-071.065793
25,025,070201,2,3058,+42.351536,-071.065223
25,025,070202,1,4325,+42.351005,-071.061980
25,025,070202,2,1135,+42.347744,-071.062811
25,025,070301,1,1048,+42.346476,-071.073275
25,025,070301,2,1165,+42.345877,-071.071245
25,025,070302,1,806,+42.349202,-071.067836
25,025,070302,2,615,+42.351550,-071.068083
25,025,070302,3,669,+42.349362,-071.069804
25,025,070402,1,2049,+42.344792,-071.063580
25,025,070402,2,1512,+42.345782,-071.067615
25,025,070501,1,1149,+42.343892,-071.069525
25,025,070501,2,1074,+42.342436,-071.068959
25,025,070502,1,1067,+42.342693,-071.071799
25,025,070502,2,2326,+42.340743,-071.074511
25,025,070600,1,1161,+42.344069,-071.073752
25,025,070600,2,1126,+42.342488,-071.076925
25,025,070700,1,1236,+42.346473,-071.075841
25,025,070700,2,1291,+42.344523,-071.077171
25,025,070801,1,1056,+42.339705,-071.082318
25,025,070802,1,1552,+42.341008,-071.079501
25,025,070802,2,1133,+42.342219,-071.081140
25,025,070901,1,1165,+42.337670,-071.079529
25,025,070902,1,1211,+42.338179,-071.077847
25,025,070902,2,1089,+42.339092,-071.076624
25,025,071101,1,1540,+42.336274,-071.074759
25,025,071101,2,916,+42.334625,-071.075477
25,025,071101,3,996,+42.337975,-071.072724
25,025,071101,4,659,+42.337618,-071.069907
25,025,071201,1,1013,+42.342346,-071.066721
25,025,071201,2,1231,+42.340963,-071.065439
25,025,071201,3,192,+42.339128,-071.067458
25,025,071201,4,1078,+42.339631,-071.070726
25,025,080100,1,2125,+42.328890,-071.070101
25,025,080100,2,775,+42.325145,-071.076835
25,025,080300,1,686,+42.328537,-071.077169
25,025,080300,2,1550,+42.326720,-071.079873
25,025,080401,1,1910,+42.332661,-071.078514
25,025,080401,2,1481,+42.332876,-071.084274
25,025,080500,1,1198,+42.335652,-071.084320
25,025,080500,2,2090,+42.336328,-071.081043
25,025,080601,1,4013,+42.336736,-071.086421
25,025,080601,2,158,+42.332997,-071.087880
25,025,080601,3,561,+42.329246,-071.086746
25,025,080801,1,2384,+42.335736,-071.095685
25,025,080801,2,1898,+42.334044,-071.097596
25,025,080900,1,1330,+42.334330,-071.101251
25,025,080900,2,1780,+42.331138,-071.099923
25,025,080900,3,1266,+42.332582,-071.103485
25,025,081001,1,1062,+42.330187,-071.103724
25,025,081001,2,1445,+42.332205,-071.107263
25,025,081001,3,744,+42.333680,-071.108046
25,025,081001,4,1896,+42.334182,-071.109790
25,025,081001,5,548,+42.336841,-071.106811
25,025,081101,1,372,+42.330869,-071.112133
25,025,081101,2,1112,+42.326139,-071.112457
25,025,081102,1,1572,+42.328009,-071.103615
25,025,081102,2,1593,+42.330063,-071.109840
25,025,081200,1,1393,+42.323986,-071.106306
25,025,081200,2,1492,+42.324402,-071.100650
25,025,081200,3,621,+42.324901,-071.102898
25,025,081301,1,767,+42.313915,-071.097170
25,025,081301,2,1627,+42.319553,-071.099721
25,025,081302,1,1121,+42.315242,-071.095725
25,025,081302,2,1959,+42.320707,-071.096698
25,025,081400,1,820,+42.329026,-071.093197
25,025,081400,2,1009,+42.326104,-071.095092
25,025,081400,3,1401,+42.327367,-071.090296
25,025,081400,4,544,+42.328848,-071.098093
25,025,081500,1,1085,+42.323463,-071.092326
25,025,081500,2,1364,+42.318299,-071.093492
25,025,081700,1,623,+42.323216,-071.083420
25,025,081700,2,995,+42.320567,-071.083784
25,025,081700,3,882,+42.319782,-071.088580
25,025,081700,4,950,+42.323194,-071.086976
25,025,081700,5,691,+42.325762,-071.085944
25,025,081800,1,1313,+42.323281,-071.080703
25,025,081800,2,1006,+42.320610,-071.079042
25,025,081800,3,1248,+42.317225,-071.080001
25,025,081900,1,1090,+42.317762,-071.087700
25,025,081900,2,644,+42.315871,-071.090093
25,025,081900,3,816,+42.314546,-071.091158
25,025,081900,4,1121,+42.312363,-071.092509
25,025,082000,1,1498,+42.313408,-071.081708
25,025,082000,2,747,+42.312540,-071.085544
25,025,082000,3,950,+42.314887,-071.085676
25,025,082100,1,1323,+42.309574,-071.085031
25,025,082100,2,1543,+42.307466,-071.086542
25,025,082100,3,2358,+42.310274,-071.089228
25,025,090100,1,1610,+42.305803,-071.082994
25,025,090100,2,645,+42.303857,-071.080514
25,025,090100,3,856,+42.302223,-071.083487
25,025,090100,4,1285,+42.300656,-071.081162
25,025,090100,5,775,+42.299083,-071.081380
25,025,090200,1,712,+42.306257,-071.076749
25,025,090200,2,716,+42.305930,-071.079935
25,025,090200,3,984,+42.308017,-071.078682
25,025,090300,1,1033,+42.311119,-071.075383
25,025,090300,2,1681,+42.310401,-071.078817
25,025,090300,3,1081,+42.312839,-071.077179
25,025,090400,1,921,+42.316272,-071.074527
25,025,090400,2,1462,+42.315050,-071.076270
25,025,090400,3,898,+42.318637,-071.073628
25,025,090400,4,820,+42.320123,-071.074441
25,025,090600,1,1099,+42.322024,-071.075143
25,025,090600,2,1351,+42.323197,-071.070461
25,025,090700,1,1171,+42.320785,-071.055297
25,025,090700,2,1260,+42.323409,-071.058434
25,025,090700,3,1178,+42.320166,-071.058663
25,025,090700,4,1064,+42.324921,-071.060334
25,025,090901,1,1403,+42.320141,-071.043563
25,025,090901,2,2197,+42.317907,-071.041258
25,025,091001,1,645,+42.310490,-071.058898
25,025,091001,2,796,+42.310780,-071.055747
25,025,091001,3,748,+42.309206,-071.049748
25,025,091001,4,1066,+42.313805,-071.049712
25,025,091100,1,1441,+42.317643,-071.054263
25,025,091100,2,1195,+42.314151,-071.053673
25,025,091100,3,823,+42.314947,-071.055715
25,025,091100,4,679,+42.314314,-071.058288
25,025,091100,5,778,+42.317100,-071.057938
25,025,091200,1,1057,+42.318245,-071.060791
25,025,091200,2,1363,+42.315079,-071.061451
25,025,091200,3,720,+42.315858,-071.064180
25,025,091300,1,1456,+42.319276,-071.064535
25,025,091300,2,1170,+42.320301,-071.068973
25,025,091400,1,1748,+42.314789,-071.068779
25,025,091400,2,1138,+42.315288,-071.071442
25,025,091500,1,1926,+42.312715,-071.063578
25,025,091500,2,1740,+42.311130,-071.065474
25,025,091500,3,922,+42.309199,-071.063692
25,025,091600,1,1284,+42.306083,-071.063946
25,025,091600,2,1250,+42.306529,-071.060431
25,025,091600,3,666,+42.304099,-071.058776
25,025,091700,1,1313,+42.302697,-071.065229
25,025,091700,2,1123,+42.304640,-071.066741
25,025,091700,3,767,+42.303029,-071.069249
25,025,091800,1,1570,+42.308980,-071.068474
25,025,091800,2,1096,+42.306999,-071.069608
25,025,091800,3,1052,+42.305588,-071.071694
25,025,091900,1,959,+42.303476,-071.074668
25,025,091900,2,918,+42.301435,-071.074420
25,025,091900,3,1718,+42.299314,-071.077276
25,025,091900,4,683,+42.297775,-071.074308
25,025,092000,1,1354,+42.301250,-071.063573
25,025,092000,2,1823,+42.298515,-071.067630
25,025,092000,3,981,+42.298758,-071.070644
25,025,092000,4,1022,+42.301444,-071.070374
25,025,092101,1,1158,+42.294649,-071.053378
25,025,092101,2,1238,+42.301830,-071.057949
25,025,092101,3,914,+42.300302,-071.052057
25,025,092101,4,1021,+42.297780,-071.057964
25,025,092101,5,2590,+42.294647,-071.058985
25,025,092200,1,972,+42.297572,-071.063752
25,025,092200,2,856,+42.294096,-071.063624
25,025,092200,3,812,+42.292257,-071.068535
25,025,092200,4,962,+42.295023,-071.069182
25,025,092300,1,781,+42.295171,-071.073926
25,025,092300,2,784,+42.292351,-071.073206
25,025,092300,3,1071,+42.292902,-071.076249
25,025,092300,4,665,+42.295870,-071.077180
25,025,092400,1,820,+42.294169,-071.079776
25,025,092400,2,1223,+42.294839,-071.082821
25,025,092400,3,1811,+42.298009,-071.084193
25,025,092400,4,1434,+42.295263,-071.090310
25,025,092400,5,779,+42.296629,-071.087405
25,025,100100,1,611,+42.291310,-071.093031
25,025,100100,2,735,+42.288035,-071.084787
25,025,100100,3,984,+42.287986,-071.088500
25,025,100100,4,1008,+42.289497,-071.090929
25,025,100100,5,689,+42.286531,-071.092233
25,025,100100,6,868,+42.290717,-071.086649
25,025,100100,7,827,+42.289887,-071.081599
25,025,100200,1,1059,+42.285925,-071.083118
25,025,100200,2,727,+42.282851,-071.086681
25,025,100200,3,1133,+42.284750,-071.087750
25,025,100300,1,1288,+42.284976,-071.078995
25,025,100300,2,874,+42.281262,-071.077467
25,025,100300,3,842,+42.280558,-071.080528
25,025,100300,4,733,+42.282758,-071.082553
25,025,100400,1,1267,+42.284013,-071.068486
25,025,100400,2,1270,+42.281427,-071.067971
25,025,100400,3,833,+42.279223,-071.073302
25,025,100400,4,1698,+42.282188,-071.073635
25,025,100500,1,1220,+42.289607,-071.064351
25,025,100500,2,1007,+42.286747,-071.068029
25,025,100500,3,1418,+42.290095,-071.067997
25,025,100500,4,1502,+42.287679,-071.075874
25,025,100500,5,1429,+42.288687,-071.073684
25,025,100601,1,1027,+42.291944,-071.051624
25,025,100601,2,945,+42.291111,-071.054889
25,025,100601,3,1320,+42.290695,-071.058053
25,025,100601,4,2050,+42.289738,-071.061314
25,025,100603,1,1483,+42.289328,-071.047892
25,025,100603,2,689,+42.288716,-071.040797
25,025,100700,1,1078,+42.287081,-071.051039
25,025,100700,2,1008,+42.280683,-071.050068
25,025,100700,3,724,+42.283153,-071.049946
25,025,100700,4,839,+42.284941,-071.053554
25,025,100700,5,683,+42.281438,-071.055716
25,025,100800,1,716,+42.287138,-071.060804
25,025,100800,2,983,+42.286900,-071.057088
25,025,100800,3,924,+42.283680,-071.058100
25,025,100800,4,1033,+42.274246,-071.062886
25,025,100800,5,907,+42.276150,-071.064656
25,025,100800,6,1228,+42.282933,-071.063311
25,025,100900,1,730,+42.277466,-071.068810
25,025,100900,2,578,+42.274271,-071.070061
25,025,100900,3,1011,+42.276379,-071.074925
25,025,100900,4,1829,+42.271881,-071.075527
25,025,101001,1,680,+42.277266,-071.101774
25,025,101001,2,764,+42.273594,-071.105045
25,025,101001,3,845,+42.266032,-071.097358
25,025,101001,4,970,+42.268757,-071.097217
25,025,101001,5,985,+42.269075,-071.101185
25,025,101001,6,1351,+42.272912,-071.098959
25,025,101002,1,1034,+42.275897,-071.080036
25,025,101002,2,2580,+42.274224,-071.084967
25,025,101002,3,2098,+42.274375,-071.089417
25,025,101101,1,1033,+42.282167,-071.093855
25,025,101101,2,1456,+42.281821,-071.096279
25,025,101101,3,1033,+42.286456,-071.094592
25,025,101102,1,841,+42.282196,-071.089429
25,025,101102,2,1579,+42.279682,-071.091141
25,025,101102,3,777,+42.277643,-071.090030
25,025,101102,4,1569,+42.277346,-071.095844
25,025,110104,1,820,+42.292006,-071.123304
25,025,110104,2,1357,+42.293118,-071.119577
25,025,110105,1,2120,+42.298334,-071.112117
25,025,110106,1,662,+42.292616,-071.117453
25,025,110106,2,694,+42.292333,-071.115560
25,025,110201,1,2091,+42.279900,-071.117130
25,025,110301,1,1137,+42.285081,-071.113277
25,025,110301,2,1363,+42.288520,-071.115211
25,025,110401,1,1967,+42.289557,-071.121667
25,025,110401,2,1658,+42.285004,-071.122685
25,025,110403,1,945,+42.278863,-071.121821
25,025,110403,2,811,+42.281241,-071.125807
25,025,110403,3,731,+42.275190,-071.124141
25,025,110403,4,1014,+42.278447,-071.129051
25,025,110403,5,936,+42.275519,-071.130046
25,025,110501,1,844,+42.284146,-071.139475
25,025,110501,2,1542,+42.280151,-071.140371
25,025,110501,3,916,+42.284787,-071.144472
25,025,110502,1,1382,+42.284790,-071.133180
25,025,110502,2,1861,+42.281954,-071.130828
25,025,110502,3,757,+42.281967,-071.136097
25,025,110601,1,1682,+42.296200,-071.141265
25,025,110601,2,957,+42.291179,-071.142767
25,025,110607,1,1017,+42.290613,-071.136051
25,025,110607,2,1600,+42.287995,-071.140785
25,025,110607,3,1586,+42.289150,-071.130983
25,025,110607,4,1073,+42.293976,-071.133042
25,025,120103,1,1642,+42.311424,-071.118352
25,025,120104,1,908,+42.307833,-071.117389
25,025,120104,2,1465,+42.304293,-071.117014
25,025,120105,1,766,+42.304952,-071.131233
25,025,120105,2,1013,+42.309341,-071.127129
25,025,120105,3,713,+42.316569,-071.124635
25,025,120201,1,1287,+42.304995,-071.112876
25,025,120201,2,1872,+42.306653,-071.105276
25,025,120201,3,1201,+42.303788,-071.109312
25,025,120301,1,1212,+42.315730,-071.101026
25,025,120301,2,1016,+42.312674,-071.098942
25,025,120301,3,1527,+42.309821,-071.101355
25,025,120301,4,1365,+42.312974,-071.103542
25,025,120400,1,906,+42.314017,-071.107519
25,025,120400,2,719,+42.310027,-071.110157
25,025,120400,3,907,+42.309661,-071.113074
25,025,120400,4,1923,+42.314839,-071.111723
25,025,120400,5,1551,+42.318448,-071.114428
25,025,120500,1,923,+42.319683,-071.103631
25,025,120500,2,758,+42.321276,-071.105863
25,025,120500,3,742,+42.321633,-071.103575
25,025,120600,1,910,+42.320557,-071.107898
25,025,120600,2,850,+42.319056,-071.108934
25,025,120600,3,806,+42.317621,-071.109722
25,025,120700,1,1000,+42.324712,-071.109763
25,025,120700,2,1139,+42.322139,-071.115023
25,025,130101,1,1528,+42.299713,-071.163331
25,025,130101,2,715,+42.293826,-071.168525
25,025,130101,3,854,+42.290943,-071.163495
25,025,130101,4,725,+42.287429,-071.168635
25,025,130101,5,1148,+42.282349,-071.167649
25,025,130101,6,1078,+42.293780,-071.155579
25,025,130200,1,648,+42.290796,-071.149725
25,025,130200,2,878,+42.289942,-071.152448
25,025,130200,3,1539,+42.288418,-071.157122
25,025,130200,4,716,+42.284995,-071.160408
25,025,130200,5,927,+42.283901,-071.163799
25,025,130300,1,901,+42.279292,-071.146958
25,025,130300,2,1103,+42.283410,-071.151180
25,025,130300,3,815,+42.278241,-071.151502
25,025,130300,4,1025,+42.273032,-071.147529
25,025,130300,5,652,+42.278018,-071.155991
25,025,130402,1,1050,+42.271186,-071.168582
25,025,130402,2,906,+42.271361,-071.163483
25,025,130402,3,977,+42.264866,-071.165089
25,025,130402,4,1900,+42.275119,-071.166339
25,025,130404,1,2039,+42.269613,-071.154716
25,025,130404,2,1034,+42.262742,-071.160680
25,025,130406,1,2092,+42.256835,-071.146292
25,025,130406,2,2978,+42.261543,-071.150984
25,025,130406,3,569,+42.257795,-071.158583
25,025,140102,1,1201,+42.250775,-071.132970
25,025,140102,2,1188,+42.243581,-071.134633
25,025,140102,3,1050,+42.240711,-071.139924
25,025,140102,4,1519,+42.250955,-071.141764
25,025,140105,1,2353,+42.268990,-071.128026
25,025,140105,2,1239,+42.265445,-071.120325
25,025,140106,1,1465,+42.274463,-071.136614
25,025,140106,2,713,+42.277169,-071.136226
25,025,140107,1,1976,+42.258230,-071.127306
25,025,140107,2,802,+42.253793,-071.130598
25,025,140201,1,1207,+42.240722,-071.128040
25,025,140201,2,1104,+42.234335,-071.132609
25,025,140202,1,971,+42.246652,-071.122716
25,025,140202,2,1428,+42.243385,-071.121466
25,025,140202,3,1120,+42.254261,-071.114265
25,025,140202,4,1535,+42.249080,-071.118020
25,025,140202,5,770,+42.250326,-071.112281
25,025,140300,1,1036,+42.257129,-071.118963
25,025,140300,2,923,+42.259874,-071.121980
25,025,140300,3,1478,+42.252594,-071.124177
25,025,140300,4,753,+42.266181,-071.114704
25,025,140300,5,1233,+42.260012,-071.116297
25,025,140300,6,1420,+42.263236,-071.113163
25,025,140400,1,684,+42.264893,-071.101727
25,025,140400,2,1028,+42.266184,-071.104561
25,025,140400,3,1008,+42.262510,-071.102049
25,025,140400,4,811,+42.265533,-071.108730
25,025,140400,5,1520,+42.270213,-071.107887
25,025,140400,6,1645,+42.271258,-071.114993
25,025,140400,7,1163,+42.273996,-071.120038
25,025,160102,1,798,+42.393680,-071.029414
25,025,160102,2,1613,+42.392621,-071.029536
25,025,160102,3,864,+42.391802,-071.030934
25,025,160102,4,548,+42.390982,-071.027274
25,025,160103,1,1599,+42.389956,-071.031367
25,025,160103,2,1081,+42.388139,-071.032513
25,025,160103,3,994,+42.389482,-071.026370
25,025,160103,4,972,+42.388234,-071.028109
25,025,160200,1,1393,+42.391311,-071.034121
25,025,160200,2,1063,+42.390125,-071.035422
25,025,160200,3,852,+42.388309,-071.035275
25,025,160200,4,846,+42.389322,-071.037856
25,025,160300,1,728,+42.387775,-071.041579
25,025,160300,2,2025,+42.389641,-071.046930
25,025,160400,1,1209,+42.390881,-071.039133
25,025,160400,2,931,+42.392836,-071.038325
25,025,160400,3,890,+42.399217,-071.037482
25,025,160400,4,848,+42.393421,-071.034616
25,025,160501,1,2159,+42.399940,-071.035130
25,025,160501,2,1338,+42.397284,-071.029612
25,025,160501,3,1009,+42.396698,-071.033932
25,025,160501,4,721,+42.397963,-071.032731
25,025,160501,5,878,+42.398983,-071.031173
25,025,160502,1,1820,+42.397297,-071.026098
25,025,160502,2,0,+42.400583,-071.011875
25,025,160502,3,1616,+42.401038,-071.016644
25,025,160502,4,1263,+42.400092,-071.021222
25,025,160502,5,905,+42.396541,-071.024933
25,025,160601,1,296,+42.400918,-071.029724
25,025,160601,2,1101,+42.402340,-071.022260
25,025,160601,3,1784,+42.401566,-071.026677
25,025,160601,4,1150,+42.401756,-071.032756
25,025,160602,1,1415,+42.404748,-071.036251
25,025,160602,2,968,+42.408009,-071.034014
25,025,160602,3,1125,+42.411029,-071.032166
25,025,160602,4,877,+42.407397,-071.028744
25,025,160602,5,1108,+42.405835,-071.031391
25,025,170101,1,1909,+42.409835,-071.020533
25,025,170101,2,1258,+42.407627,-071.019948
25,025,170101,3,856,+42.406620,-071.020202
25,025,170102,1,950,+42.412250,-071.023359
25,025,170102,2,1423,+42.413861,-071.022703
25,025,170102,3,940,+42.415058,-071.030569
25,025,170102,4,1702,+42.411117,-071.015745
25,025,170200,1,1336,+42.416319,-071.014147
25,025,170200,2,1593,+42.414168,-071.015779
25,025,170200,3,804,+42.416891,-071.026689
25,025,170200,4,1572,+42.418514,-071.024551
25,025,170301,1,2795,+42.424611,-071.022633
25,025,170301,2,1901,+42.425002,-071.015937
25,025,170301,3,1503,+42.419723,-071.010469
25,025,170301,4,846,+42.419192,-071.015015
25,025,170302,1,1184,+42.441670,-071.018950
25,025,170302,2,1355,+42.440779,-071.020542
25,025,170302,3,1512,+42.427495,-071.005916
25,025,170400,1,1398,+42.421459,-070.995698
25,025,170400,2,1266,+42.416702,-070.998695
25,025,170400,3,1356,+42.417702,-071.004694
25,025,170400,4,447,+42.424061,-071.008031
25,025,170400,5,1294,+42.421146,-071.006505
25,025,170502,1,1122,+42.439804,-070.965091
25,025,170502,2,1424,+42.426320,-070.982856
25,025,170502,3,861,+42.436010,-070.972106
25,025,170503,1,1698,+42.421437,-070.987508
25,025,170504,1,2105,+42.413554,-070.991225
25,025,170504,2,1052,+42.416785,-070.992809
25,025,170601,1,1747,+42.412782,-071.006185
25,025,170601,2,1719,+42.404910,-071.011178
25,025,170601,3,1609,+42.409040,-071.010388
25,025,170601,4,1172,+42.407757,-071.005732
25,025,170701,1,1181,+42.399838,-070.997370
25,025,170701,2,1521,+42.402901,-070.992992
25,025,170702,1,1242,+42.406821,-070.997974
25,025,170702,2,1867,+42.403634,-070.996918
25,025,170702,3,2015,+42.406762,-071.000213
25,025,170702,4,1282,+42.409494,-070.997354
25,025,170702,5,1589,+42.407353,-070.994826
25,025,170800,1,1974,+42.399761,-070.987390
25,025,170800,2,1572,+42.396943,-070.987598
25,025,170800,3,1184,+42.395262,-070.987170
25,025,170800,4,1043,+42.393155,-070.986709
25,025,180101,1,1426,+42.383754,-070.974760
25,025,180101,2,1292,+42.388270,-070.971112
25,025,180101,3,766,+42.387698,-070.979342
25,025,180101,4,2320,+42.383805,-070.981054
25,025,180200,1,1429,+42.382383,-070.986059
25,025,180200,2,749,+42.378404,-070.982526
25,025,180200,3,695,+42.375783,-070.985105
25,025,180200,4,1453,+42.380053,-070.989653
25,025,180301,1,661,+42.374663,-070.989179
25,025,180301,2,838,+42.370616,-070.986297
25,025,180301,3,812,+42.373851,-070.994287
25,025,180301,4,858,+42.371607,-070.990971
25,025,180400,1,1016,+42.374591,-070.975545
25,025,180400,2,912,+42.373541,-070.981026
25,025,180500,1,1277,+42.377657,-070.973080
25,025,180500,2,628,+42.367352,-070.969730
25,025,180500,3,1244,+42.371941,-070.969984
25,025,180500,4,940,+42.359796,-070.972191
25,025,980101,1,0,+42.326511,-070.939033
25,025,980300,1,113,+42.299395,-071.101540
25,025,980700,1,7,+42.272804,-071.142001
25,025,980900,1,125,+42.285395,-071.180189
25,025,981000,1,11,+42.298441,-071.122906
25,025,981100,1,0,+42.280957,-071.108140
25,025,981100,2,6,+42.295060,-071.106889
25,025,981100,3,91,+42.291680,-071.099603
25,025,981100,4,0,+42.279469,-071.103096
25,025,981201,1,0,+42.328990,-071.034602
25,025,981202,1,0,+42.339711,-071.033270
25,025,981202,2,6,+42.344703,-071.030563
25,025,981300,1,79,+42.362263,-071.021986
25,025,981501,1,13,+42.356700,-071.094281
25,025,981502,1,7,+42.396882,-071.003745
25,025,981600,1,2,+42.388620,-070.993442
25,025,981700,1,4,+42.355093,-071.065742
25,025,981800,1,23,+42.332792,-071.105968
25,025,981900,1,0,+42.278392,-071.179008
25,025,990101,0,0,+42.329611,-070.949199
25,027,700100,1,982,+42.679122,-071.916949
25,027,700100,2,965,+42.635594,-071.916432
25,027,700100,3,964,+42.611094,-071.934239
25,027,700100,4,2019,+42.667518,-071.958302
25,027,700100,5,739,+42.627055,-071.896908
25,027,700100,6,646,+42.659476,-071.881275
25,027,701101,1,2011,+42.691853,-072.021598
25,027,701101,2,1240,+42.661078,-072.035315
25,027,701101,3,1538,+42.636327,-072.055894
25,027,701102,1,1337,+42.690453,-072.042063
25,027,701102,2,892,+42.682028,-072.039169
25,027,701102,3,633,+42.680120,-072.055478
25,027,701102,4,772,+42.686243,-072.051717
25,027,702201,1,1250,+42.673420,-072.180176
25,027,702202,1,1941,+42.684037,-072.078706
25,027,703100,1,1032,+42.593457,-072.234058
25,027,703100,2,1275,+42.590000,-072.228502
25,027,703100,3,2208,+42.576412,-072.244304
25,027,703200,1,1221,+42.602093,-072.228552
25,027,703200,2,1421,+42.610919,-072.216490
25,027,703200,3,997,+42.598707,-072.245335
25,027,703300,1,2153,+42.590229,-072.208370
25,027,703300,2,1638,+42.554698,-072.224041
25,027,704201,1,1726,+42.564698,-072.136902
25,027,704202,1,1194,+42.488678,-072.191575
25,027,705101,1,1188,+42.526085,-072.063323
25,027,705101,2,1252,+42.554279,-072.038287
25,027,705101,3,1247,+42.555723,-072.081153
25,027,705102,1,663,+42.612255,-072.084064
25,027,705102,2,1716,+42.603256,-072.072664
25,027,705102,3,623,+42.583121,-072.088170
25,027,705102,4,1460,+42.590433,-072.051107
25,027,706100,1,2798,+42.497791,-072.020307
25,027,706100,2,1530,+42.470600,-071.969364
25,027,707100,1,1853,+42.554830,-071.990993
25,027,707100,2,2232,+42.557215,-071.979028
25,027,707200,1,995,+42.572067,-071.989758
25,027,707200,2,1125,+42.576923,-071.991542
25,027,707300,1,1168,+42.573061,-071.998106
